time,station,eis,schfall,tmax,tmin,tropen,schmax,t
1968-05-01 00:00:00+00:00,16400,0.0,0.0,28.4,-0.9,0.0,0.0,14.7
1968-06-01 00:00:00+00:00,16400,0.0,0.0,28.5,3.7,0.0,0.0,17.3
1968-07-01 00:00:00+00:00,16400,0.0,0.0,34.6,5.0,4.0,0.0,18.6
1968-08-01 00:00:00+00:00,16400,0.0,0.0,26.5,2.7,0.0,0.0,16.8
1968-09-01 00:00:00+00:00,16400,0.0,0.0,23.9,1.0,0.0,0.0,13.8
1968-10-01 00:00:00+00:00,16400,0.0,0.0,23.5,-4.0,0.0,0.0,9.6
1968-11-01 00:00:00+00:00,16400,3.0,1.0,21.3,-4.4,0.0,6.0,4.1
1968-12-01 00:00:00+00:00,16400,19.0,6.0,2.4,-20.4,0.0,19.0,-4.5
1969-01-01 00:00:00+00:00,16400,16.0,5.0,6.9,-21.8,0.0,22.0,-3.4
1969-02-01 00:00:00+00:00,16400,8.0,5.0,7.0,-19.4,0.0,66.0,-2.4
1969-03-01 00:00:00+00:00,16400,0.0,0.0,15.4,-9.6,0.0,12.0,2.1
1969-04-01 00:00:00+00:00,16400,0.0,0.0,27.7,-5.4,0.0,0.0,8.5
1969-05-01 00:00:00+00:00,16400,0.0,0.0,31.5,2.5,1.0,0.0,16.6
1969-06-01 00:00:00+00:00,16400,0.0,0.0,28.1,5.2,0.0,0.0,16.4
1969-07-01 00:00:00+00:00,16400,0.0,0.0,32.2,5.6,2.0,0.0,18.8
1969-08-01 00:00:00+00:00,16400,0.0,0.0,28.9,6.2,0.0,0.0,16.4
1969-09-01 00:00:00+00:00,16400,0.0,0.0,24.4,2.7,0.0,0.0,14.5
1969-10-01 00:00:00+00:00,16400,0.0,0.0,20.1,-1.2,0.0,0.0,8.9
1969-11-01 00:00:00+00:00,16400,0.0,2.0,18.9,-6.4,0.0,5.0,4.2
1969-12-01 00:00:00+00:00,16400,21.0,9.0,1.7,-19.0,0.0,44.0,-4.0
1970-01-01 00:00:00+00:00,16400,18.0,5.0,7.6,-18.1,0.0,24.0,-3.3
1970-02-01 00:00:00+00:00,16400,4.0,9.0,11.1,-20.1,0.0,13.0,-0.9
1970-03-01 00:00:00+00:00,16400,0.0,4.0,16.9,-13.0,0.0,32.0,2.0
1970-04-01 00:00:00+00:00,16400,0.0,0.0,25.3,-3.9,0.0,1.0,7.9
1970-05-01 00:00:00+00:00,16400,0.0,0.0,25.8,-1.7,0.0,0.0,11.9
1970-06-01 00:00:00+00:00,16400,0.0,0.0,30.7,4.6,1.0,0.0,18.3
1970-07-01 00:00:00+00:00,16400,0.0,0.0,29.9,7.8,0.0,0.0,18.2
1970-08-01 00:00:00+00:00,16400,0.0,0.0,31.0,7.7,1.0,0.0,18.1
1970-09-01 00:00:00+00:00,16400,0.0,0.0,29.5,0.0,0.0,0.0,14.1
1970-10-01 00:00:00+00:00,16400,0.0,0.0,24.1,-5.0,0.0,0.0,7.6
1970-11-01 00:00:00+00:00,16400,0.0,0.0,21.4,-5.2,0.0,0.0,4.8
1970-12-01 00:00:00+00:00,16400,11.0,7.0,11.4,-14.8,0.0,9.0,-1.9
1971-01-01 00:00:00+00:00,16400,14.0,3.0,10.6,-18.5,0.0,30.0,-3.8
1971-02-01 00:00:00+00:00,16400,2.0,4.0,13.0,-9.0,0.0,3.0,0.5
1971-03-01 00:00:00+00:00,16400,7.0,5.0,16.9,-15.8,0.0,10.0,1.1
1971-04-01 00:00:00+00:00,16400,0.0,0.0,23.9,-1.3,0.0,0.0,9.3
1971-05-01 00:00:00+00:00,16400,0.0,0.0,30.3,5.0,1.0,0.0,14.8
1971-06-01 00:00:00+00:00,16400,0.0,0.0,28.6,4.8,0.0,0.0,16.4
1971-07-01 00:00:00+00:00,16400,0.0,0.0,32.3,7.1,4.0,0.0,19.3
1971-08-01 00:00:00+00:00,16400,0.0,0.0,33.6,9.8,2.0,0.0,18.9
1971-09-01 00:00:00+00:00,16400,0.0,0.0,24.4,-1.9,0.0,0.0,11.7
1971-10-01 00:00:00+00:00,16400,0.0,0.0,26.6,-6.0,0.0,0.0,6.9
1971-11-01 00:00:00+00:00,16400,3.0,2.0,17.7,-12.8,0.0,30.0,2.2
1971-12-01 00:00:00+00:00,16400,2.0,1.0,10.7,-7.8,0.0,8.0,-0.4
1972-01-01 00:00:00+00:00,16400,21.0,10.0,1.8,-13.9,0.0,43.0,-4.1
1972-02-01 00:00:00+00:00,16400,6.0,0.0,11.7,-8.6,0.0,43.0,0.9
1972-03-01 00:00:00+00:00,16400,0.0,1.0,20.5,-5.8,0.0,2.0,5.5
1972-04-01 00:00:00+00:00,16400,0.0,0.0,21.8,-2.4,0.0,0.0,9.0
1972-05-01 00:00:00+00:00,16400,0.0,0.0,26.6,2.6,0.0,0.0,13.0
1972-06-01 00:00:00+00:00,16400,0.0,0.0,27.8,6.2,0.0,0.0,17.5
1972-07-01 00:00:00+00:00,16400,0.0,0.0,29.8,9.4,0.0,0.0,18.7
1972-08-01 00:00:00+00:00,16400,0.0,0.0,32.3,3.5,1.0,0.0,17.3
1972-09-01 00:00:00+00:00,16400,0.0,0.0,25.9,-1.7,0.0,0.0,10.7
1972-10-01 00:00:00+00:00,16400,0.0,0.0,21.7,-5.9,0.0,0.0,6.3
1972-11-01 00:00:00+00:00,16400,0.0,0.0,18.2,-8.0,0.0,0.0,2.9
1972-12-01 00:00:00+00:00,16400,18.0,1.0,10.9,-13.6,0.0,0.0,-2.2
1973-01-01 00:00:00+00:00,16400,6.0,7.0,5.6,-12.3,0.0,25.0,-2.4
1973-02-01 00:00:00+00:00,16400,0.0,1.0,10.4,-9.6,0.0,17.0,-0.4
1973-03-01 00:00:00+00:00,16400,0.0,3.0,17.5,-6.7,0.0,4.0,3.3
1973-04-01 00:00:00+00:00,16400,0.0,0.0,23.1,-3.9,0.0,0.0,7.3
1973-05-01 00:00:00+00:00,16400,0.0,0.0,28.9,1.6,0.0,0.0,14.8
1973-06-01 00:00:00+00:00,16400,0.0,0.0,31.0,7.1,1.0,0.0,17.2
1973-07-01 00:00:00+00:00,16400,0.0,0.0,30.0,6.2,1.0,0.0,18.3
1973-08-01 00:00:00+00:00,16400,0.0,0.0,30.4,7.8,2.0,0.0,18.0
1973-09-01 00:00:00+00:00,16400,0.0,0.0,29.6,3.8,0.0,0.0,14.5
1973-10-01 00:00:00+00:00,16400,0.0,0.0,19.8,-7.6,0.0,0.0,6.3
1973-11-01 00:00:00+00:00,16400,4.0,2.0,17.5,-13.9,0.0,4.0,0.4
1973-12-01 00:00:00+00:00,16400,11.0,1.0,9.0,-18.7,0.0,4.0,-2.5
1974-01-01 00:00:00+00:00,16400,5.0,2.0,11.5,-8.2,0.0,14.0,0.0
1974-02-01 00:00:00+00:00,16400,0.0,3.0,17.0,-6.4,0.0,3.0,3.1
1974-03-01 00:00:00+00:00,16400,0.0,3.0,23.4,-4.5,0.0,16.0,5.6
1974-04-01 00:00:00+00:00,16400,0.0,0.0,21.7,-4.1,0.0,0.0,7.6
1974-05-01 00:00:00+00:00,16400,0.0,0.0,27.8,1.5,0.0,0.0,13.0
1974-06-01 00:00:00+00:00,16400,0.0,0.0,28.0,3.3,0.0,0.0,15.3
1974-07-01 00:00:00+00:00,16400,0.0,0.0,31.7,7.2,2.0,0.0,18.0
1974-08-01 00:00:00+00:00,16400,0.0,0.0,33.3,6.5,7.0,0.0,19.2
1974-09-01 00:00:00+00:00,16400,0.0,0.0,27.9,1.0,0.0,0.0,13.6
1974-10-01 00:00:00+00:00,16400,0.0,0.0,14.8,-6.2,0.0,0.0,5.2
1974-11-01 00:00:00+00:00,16400,0.0,0.0,18.2,-5.5,0.0,0.0,2.9
1974-12-01 00:00:00+00:00,16400,1.0,0.0,15.6,-8.2,0.0,0.0,1.0
1975-01-01 00:00:00+00:00,16400,1.0,0.0,12.9,-9.8,0.0,3.0,0.7
1975-02-01 00:00:00+00:00,16400,0.0,1.0,12.9,-10.0,0.0,7.0,-0.1
1975-03-01 00:00:00+00:00,16400,0.0,2.0,16.2,-5.7,0.0,8.0,4.2
1975-04-01 00:00:00+00:00,16400,0.0,0.0,22.2,-1.6,0.0,0.0,8.3
1975-05-01 00:00:00+00:00,16400,0.0,0.0,28.7,1.9,0.0,0.0,14.8
1975-06-01 00:00:00+00:00,16400,0.0,0.0,30.4,1.7,1.0,0.0,15.9
1975-07-01 00:00:00+00:00,16400,0.0,0.0,30.5,9.0,1.0,0.0,18.7
1975-08-01 00:00:00+00:00,16400,0.0,0.0,27.0,8.3,0.0,0.0,17.8
1975-09-01 00:00:00+00:00,16400,0.0,0.0,28.7,3.0,0.0,0.0,15.8
1975-10-01 00:00:00+00:00,16400,0.0,0.0,24.1,-2.6,0.0,0.0,8.2
1975-11-01 00:00:00+00:00,16400,0.0,0.0,9.5,-12.1,0.0,0.0,2.0
1975-12-01 00:00:00+00:00,16400,5.0,1.0,11.2,-12.4,0.0,2.0,-1.7
1976-01-01 00:00:00+00:00,16400,5.0,5.0,16.1,-12.6,0.0,7.0,-1.0
1976-02-01 00:00:00+00:00,16400,6.0,5.0,14.2,-9.9,0.0,13.0,-0.9
1976-03-01 00:00:00+00:00,16400,4.0,6.0,20.6,-15.5,0.0,11.0,1.0
1976-04-01 00:00:00+00:00,16400,0.0,0.0,24.1,-2.9,0.0,4.0,8.5
1976-05-01 00:00:00+00:00,16400,0.0,0.0,25.5,-1.8,0.0,0.0,13.6
1976-06-01 00:00:00+00:00,16400,0.0,0.0,30.6,3.7,1.0,0.0,17.4
1976-07-01 00:00:00+00:00,16400,0.0,0.0,33.7,10.0,8.0,0.0,19.8
1976-08-01 00:00:00+00:00,16400,0.0,0.0,25.6,6.2,0.0,0.0,15.3
1976-09-01 00:00:00+00:00,16400,0.0,0.0,26.0,2.5,0.0,0.0,12.7
1976-10-01 00:00:00+00:00,16400,0.0,0.0,24.6,-0.8,0.0,0.0,9.5
1976-11-01 00:00:00+00:00,16400,0.0,1.0,15.8,-8.0,0.0,4.0,4.7
1976-12-01 00:00:00+00:00,16400,11.0,3.0,8.6,-20.0,0.0,14.0,-2.8
1977-01-01 00:00:00+00:00,16400,9.0,6.0,8.4,-14.6,0.0,14.0,-1.6
1977-02-01 00:00:00+00:00,16400,2.0,1.0,15.0,-5.9,0.0,12.0,2.7
1977-03-01 00:00:00+00:00,16400,0.0,1.0,22.8,-7.2,0.0,12.0,6.7
1977-04-01 00:00:00+00:00,16400,0.0,1.0,25.3,-3.0,0.0,3.0,7.6
1977-05-01 00:00:00+00:00,16400,0.0,0.0,27.0,2.7,0.0,0.0,14.2
1977-06-01 00:00:00+00:00,16400,0.0,0.0,32.4,3.2,1.0,0.0,17.9
1977-07-01 00:00:00+00:00,16400,0.0,0.0,29.0,8.0,0.0,0.0,18.3
1977-08-01 00:00:00+00:00,16400,0.0,0.0,27.9,6.7,0.0,0.0,17.1
1977-09-01 00:00:00+00:00,16400,0.0,0.0,27.7,-0.9,0.0,0.0,12.2
1977-10-01 00:00:00+00:00,16400,0.0,0.0,26.0,-2.4,0.0,0.0,9.8
1977-11-01 00:00:00+00:00,16400,0.0,2.0,21.2,-8.4,0.0,4.0,3.3
1977-12-01 00:00:00+00:00,16400,11.0,4.0,10.2,-11.7,0.0,3.0,-2.0
1978-01-01 00:00:00+00:00,16400,10.0,3.0,7.3,-13.4,0.0,26.0,-2.1
1978-02-01 00:00:00+00:00,16400,7.0,8.0,12.4,-13.6,0.0,17.0,-1.8
1978-03-01 00:00:00+00:00,16400,0.0,1.0,21.0,-5.3,0.0,0.0,5.0
1978-04-01 00:00:00+00:00,16400,0.0,0.0,21.0,-3.6,0.0,1.0,7.3
1978-05-01 00:00:00+00:00,16400,0.0,0.0,23.2,-2.3,0.0,0.0,12.0
1978-06-01 00:00:00+00:00,16400,0.0,0.0,28.2,4.1,0.0,0.0,15.9
1978-07-01 00:00:00+00:00,16400,0.0,0.0,27.7,6.7,0.0,0.0,16.6
1978-08-01 00:00:00+00:00,16400,0.0,0.0,28.5,5.7,0.0,0.0,16.1
1978-09-01 00:00:00+00:00,16400,0.0,0.0,30.0,1.7,1.0,0.0,13.0
1978-10-01 00:00:00+00:00,16400,0.0,0.0,20.2,-1.5,0.0,0.0,8.3
1978-11-01 00:00:00+00:00,16400,8.0,2.0,11.8,-11.0,0.0,26.0,-0.3
1978-12-01 00:00:00+00:00,16400,12.0,5.0,8.2,-15.6,0.0,18.0,-3.3
1979-01-01 00:00:00+00:00,16400,19.0,8.0,10.2,-19.8,0.0,19.0,-5.8
1979-02-01 00:00:00+00:00,16400,1.0,3.0,7.5,-15.0,0.0,14.0,-1.1
1979-03-01 00:00:00+00:00,16400,0.0,0.0,18.1,-8.5,0.0,6.0,4.8
1979-04-01 00:00:00+00:00,16400,0.0,0.0,20.0,-3.2,0.0,0.0,7.5
1979-05-01 00:00:00+00:00,16400,0.0,0.0,28.9,-4.2,0.0,2.0,13.9
1979-06-01 00:00:00+00:00,16400,0.0,0.0,30.7,9.5,2.0,0.0,18.6
1979-07-01 00:00:00+00:00,16400,0.0,0.0,28.5,7.3,0.0,0.0,16.7
1979-08-01 00:00:00+00:00,16400,0.0,0.0,30.0,4.2,1.0,0.0,16.6
1979-09-01 00:00:00+00:00,16400,0.0,0.0,26.5,1.9,0.0,0.0,14.1
1979-10-01 00:00:00+00:00,16400,0.0,0.0,21.6,-6.8,0.0,0.0,7.4
1979-11-01 00:00:00+00:00,16400,0.0,0.0,18.0,-6.2,0.0,0.0,3.6
1979-12-01 00:00:00+00:00,16400,2.0,3.0,14.0,-8.6,0.0,12.0,0.7
1980-01-01 00:00:00+00:00,16400,22.0,12.0,8.7,-14.0,0.0,32.0,-4.5
1980-02-01 00:00:00+00:00,16400,0.0,3.0,11.6,-6.9,0.0,11.0,0.7
1980-03-01 00:00:00+00:00,16400,0.0,0.0,18.8,-7.1,0.0,2.0,3.7
1980-04-01 00:00:00+00:00,16400,0.0,0.0,20.8,-4.8,0.0,0.0,6.9
1980-05-01 00:00:00+00:00,16400,0.0,0.0,24.7,1.8,0.0,0.0,11.1
1980-06-01 00:00:00+00:00,16400,0.0,0.0,32.8,5.0,2.0,0.0,16.5
1980-07-01 00:00:00+00:00,16400,0.0,0.0,29.0,5.9,0.0,0.0,17.2
1980-08-01 00:00:00+00:00,16400,0.0,0.0,30.5,5.0,1.0,0.0,18.1
1980-09-01 00:00:00+00:00,16400,0.0,0.0,24.0,3.5,0.0,0.0,14.1
1980-10-01 00:00:00+00:00,16400,0.0,0.0,20.2,-3.9,0.0,0.0,7.7
1980-11-01 00:00:00+00:00,16400,2.0,7.0,15.0,-8.4,0.0,18.0,0.6
1980-12-01 00:00:00+00:00,16400,8.0,2.0,7.9,-14.2,0.0,20.0,-2.7
1981-01-01 00:00:00+00:00,16400,9.0,4.0,7.9,-17.3,0.0,12.0,-5.6
1981-02-01 00:00:00+00:00,16400,3.0,8.0,13.8,-10.5,0.0,10.0,-1.1
1981-03-01 00:00:00+00:00,16400,0.0,3.0,20.5,-5.2,0.0,5.0,5.9
1981-04-01 00:00:00+00:00,16400,0.0,0.0,23.4,-3.1,0.0,0.0,8.9
1981-05-01 00:00:00+00:00,16400,0.0,0.0,27.8,0.3,0.0,0.0,13.8
1981-06-01 00:00:00+00:00,16400,0.0,0.0,31.8,7.4,6.0,0.0,18.0
1981-07-01 00:00:00+00:00,16400,0.0,0.0,30.8,5.7,1.0,0.0,17.9
1981-08-01 00:00:00+00:00,16400,0.0,0.0,31.4,5.9,3.0,0.0,17.8
1981-09-01 00:00:00+00:00,16400,0.0,0.0,29.6,4.2,0.0,0.0,15.0
1981-10-01 00:00:00+00:00,16400,0.0,0.0,24.8,-2.2,0.0,0.0,9.4
1981-11-01 00:00:00+00:00,16400,0.0,2.0,19.2,-7.3,0.0,3.0,2.8
1981-12-01 00:00:00+00:00,16400,9.0,5.0,13.4,-19.2,0.0,22.0,-2.6
1982-01-01 00:00:00+00:00,16400,20.0,7.0,10.6,-16.8,0.0,18.0,-5.0
1982-02-01 00:00:00+00:00,16400,10.0,7.0,9.2,-12.7,0.0,10.0,-2.6
1982-03-01 00:00:00+00:00,16400,0.0,1.0,18.8,-5.0,0.0,5.0,3.7
1982-04-01 00:00:00+00:00,16400,0.0,0.0,20.9,-4.5,0.0,0.0,6.9
1982-05-01 00:00:00+00:00,16400,0.0,0.0,26.7,-2.0,0.0,0.0,13.6
1982-06-01 00:00:00+00:00,16400,0.0,0.0,30.8,5.1,2.0,0.0,17.9
1982-07-01 00:00:00+00:00,16400,0.0,0.0,30.2,10.7,1.0,0.0,19.6
1982-08-01 00:00:00+00:00,16400,0.0,0.0,30.5,6.3,1.0,0.0,18.3
1982-09-01 00:00:00+00:00,16400,0.0,0.0,28.7,8.9,0.0,0.0,16.5
1982-10-01 00:00:00+00:00,16400,0.0,0.0,18.3,-0.7,0.0,0.0,9.7
1982-11-01 00:00:00+00:00,16400,0.0,0.0,14.2,-6.8,0.0,0.0,3.8
1982-12-01 00:00:00+00:00,16400,1.0,1.0,13.5,-8.6,0.0,13.0,1.8
1983-01-01 00:00:00+00:00,16400,0.0,1.0,15.3,-6.8,0.0,1.0,0.9
1983-02-01 00:00:00+00:00,16400,3.0,9.0,7.3,-17.9,0.0,35.0,-2.9
1983-03-01 00:00:00+00:00,16400,0.0,0.0,20.4,-7.3,0.0,9.0,4.9
1983-04-01 00:00:00+00:00,16400,0.0,0.0,24.6,-2.5,0.0,0.0,10.4
1983-05-01 00:00:00+00:00,16400,0.0,0.0,29.8,2.6,0.0,0.0,14.5
1983-06-01 00:00:00+00:00,16400,0.0,0.0,29.2,5.4,0.0,0.0,16.8
1983-07-01 00:00:00+00:00,16400,0.0,0.0,35.9,9.9,11.0,0.0,21.3
1983-08-01 00:00:00+00:00,16400,0.0,0.0,33.2,8.6,1.0,0.0,18.6
1983-09-01 00:00:00+00:00,16400,0.0,0.0,27.9,1.5,0.0,0.0,13.9
1983-10-01 00:00:00+00:00,16400,0.0,0.0,25.2,-5.3,0.0,0.0,8.0
1983-11-01 00:00:00+00:00,16400,4.0,1.0,12.0,-10.9,0.0,0.0,-0.3
1983-12-01 00:00:00+00:00,16400,7.0,1.0,11.0,-12.9,0.0,1.0,-1.6
1984-01-01 00:00:00+00:00,16400,8.0,7.0,10.0,-14.5,0.0,16.0,-2.9
1984-02-01 00:00:00+00:00,16400,6.0,11.0,7.4,-8.3,0.0,33.0,-1.1
1984-03-01 00:00:00+00:00,16400,0.0,1.0,17.5,-6.6,0.0,20.0,3.2
1984-04-01 00:00:00+00:00,16400,0.0,0.0,20.3,-2.2,0.0,5.0,8.0
1984-05-01 00:00:00+00:00,16400,0.0,0.0,24.5,2.8,0.0,0.0,12.4
1984-06-01 00:00:00+00:00,16400,0.0,0.0,28.8,5.3,0.0,0.0,16.6
1984-07-01 00:00:00+00:00,16400,0.0,0.0,31.5,5.3,2.0,0.0,17.5
1984-08-01 00:00:00+00:00,16400,0.0,0.0,29.6,6.9,0.0,0.0,17.4
1984-09-01 00:00:00+00:00,16400,0.0,0.0,28.6,2.7,0.0,0.0,13.8
1984-10-01 00:00:00+00:00,16400,0.0,0.0,20.4,-0.8,0.0,0.0,9.5
1984-11-01 00:00:00+00:00,16400,1.0,0.0,17.2,-6.3,0.0,2.0,3.1
1984-12-01 00:00:00+00:00,16400,8.0,7.0,6.9,-6.8,0.0,11.0,-0.5
1985-01-01 00:00:00+00:00,16400,21.0,7.0,8.0,-25.0,0.0,21.0,-7.7
1985-02-01 00:00:00+00:00,16400,12.0,3.0,9.9,-20.7,0.0,11.0,-4.0
1985-03-01 00:00:00+00:00,16400,0.0,4.0,18.8,-5.6,0.0,22.0,2.7
1985-04-01 00:00:00+00:00,16400,0.0,0.0,22.7,-3.6,0.0,0.0,8.7
1985-05-01 00:00:00+00:00,16400,0.0,0.0,27.2,-2.0,0.0,3.0,14.4
1985-06-01 00:00:00+00:00,16400,0.0,0.0,30.2,4.0,1.0,0.0,15.8
1985-07-01 00:00:00+00:00,16400,0.0,0.0,32.6,7.3,1.0,0.0,19.2
1985-08-01 00:00:00+00:00,16400,0.0,0.0,30.6,8.0,1.0,0.0,18.7
1985-09-01 00:00:00+00:00,16400,0.0,0.0,27.8,1.6,0.0,0.0,14.7
1985-10-01 00:00:00+00:00,16400,0.0,0.0,25.5,-5.4,0.0,0.0,8.0
1985-11-01 00:00:00+00:00,16400,4.0,4.0,15.2,-10.7,0.0,25.0,1.1
1985-12-01 00:00:00+00:00,16400,2.0,2.0,16.0,-7.4,0.0,12.0,1.1
1986-01-01 00:00:00+00:00,16400,11.0,5.0,11.4,-14.6,0.0,14.0,-2.4
1986-02-01 00:00:00+00:00,16400,21.0,16.0,4.4,-21.2,0.0,75.0,-5.8
1986-03-01 00:00:00+00:00,16400,2.0,5.0,16.8,-10.8,0.0,58.0,1.5
1986-04-01 00:00:00+00:00,16400,0.0,2.0,24.0,-4.5,0.0,8.0,9.4
